method,n,metric,mean,ci95_halfwidth,seed_count
endpoint,16,nonbipartite_rate,0.122,0.07470649726533841,5
endpoint,16,odd_cycle_first_loss_rate,0.11399999999999999,0.06546761005818304,5
endpoint,16,partition_imbalance_first_loss_rate,0.156,0.05311652244374357,5
endpoint,17,optimality_ratio,0.9802777777777777,0.014770706000220277,5
endpoint,17,exact_optimum,0.8480000000000001,0.09183278434122229,5
endpoint,17,absolute_gap,1.42,1.063490832015858,5
endpoint,17,inference_time_seconds,0.034304301998008636,0.001629242976002009,5
endpoint,17,first_loss_step,22.936441798941797,8.983207284831398,5
endpoint,17,first_odd_cycle_step,16.567870370370372,9.600748221600869,5
endpoint,17,parameter_count,13185.0,0.0,5
endpoint,17,exact_rate,0.8480000000000001,0.09183278434122229,5
endpoint,17,unbalanced_bipartite_rate,0.018000000000000002,0.022211560841582385,5
endpoint,17,nonbipartite_rate,0.134,0.10810323534483163,5
endpoint,17,odd_cycle_first_loss_rate,0.134,0.10810323534483163,5
endpoint,17,partition_imbalance_first_loss_rate,0.018000000000000002,0.022211560841582385,5
endpoint,20,optimality_ratio,0.96086,0.013518921490763261,5
endpoint,20,exact_optimum,0.56,0.0633126895616664,5
endpoint,20,absolute_gap,3.914,1.3518921490763278,5
endpoint,20,inference_time_seconds,0.06082628700400342,0.002946127221677078,5
endpoint,20,first_loss_step,35.36147864264423,13.607241490276532,5
endpoint,20,first_odd_cycle_step,19.8621556329849,12.070511182396874,5
endpoint,20,parameter_count,13185.0,0.0,5
endpoint,20,exact_rate,0.56,0.0633126895616664,5
endpoint,20,unbalanced_bipartite_rate,0.176,0.09064997601787043,5
endpoint,20,nonbipartite_rate,0.264,0.11264294765720148,5
endpoint,20,odd_cycle_first_loss_rate,0.238,0.07470649726533841,5
endpoint,20,partition_imbalance_first_loss_rate,0.202,0.06170957645742959,5
endpoint,23,optimality_ratio,0.9561060606060605,0.01627693902202808,5
endpoint,23,exact_optimum,0.658,0.13837731098950873,5
endpoint,23,absolute_gap,5.794000000000001,2.148555950907702,5
endpoint,23,inference_time_seconds,0.10290737275000716,0.005752632767710328,5
