record_id,graph_sha256,graph_reference,outcome,method,n,seed,episode
endpoint/s3/n17/e0,60953506ab977a8a7f1fa98a72cb173200763c000d659d1b7eb3a2f864d68ebf,study/artifacts/evaluation/endpoint/seed-3/n-17/chunk-000000.json.gz,exact,endpoint,17,3,0
endpoint/s3/n17/e14,9bca6600367237714b07825c982d3b65a2d3066318264470dab4d5b5d19dfeed,study/artifacts/evaluation/endpoint/seed-3/n-17/chunk-000000.json.gz,nonbipartite,endpoint,17,3,14
endpoint/s3/n17/e34,5ee8842e27e6b9031934b68e6c7b1e69df73401756fd9fcdd8b8f4568f3bc4f0,study/artifacts/evaluation/endpoint/seed-3/n-17/chunk-000032.json.gz,unbalanced_bipartite,endpoint,17,3,34
endpoint/s3/n20/e0,ec1fc239e36bb2591cc37357bc1ff891b88adb0200cc4eadb83e6a3c2c2483fc,study/artifacts/evaluation/endpoint/seed-3/n-20/chunk-000000.json.gz,unbalanced_bipartite,endpoint,20,3,0
endpoint/s3/n20/e1,0ab38f928391bcde407ce46bb9d1f6d28dcdb2394ddc8015bf435ed67154fb7e,study/artifacts/evaluation/endpoint/seed-3/n-20/chunk-000000.json.gz,nonbipartite,endpoint,20,3,1
endpoint/s3/n20/e4,0a3eb0883dd80ded3bccd8e43fb9d65f24672062c0642bfc902ae04e4c7aa1f6,study/artifacts/evaluation/endpoint/seed-3/n-20/chunk-000000.json.gz,exact,endpoint,20,3,4
endpoint/s3/n23/e0,bfb9c8a6b721c92b33d2e744f0f5350c61f6aa6e3156482c9cc8fa25a5365a3c,study/artifacts/evaluation/endpoint/seed-3/n-23/chunk-000000.json.gz,nonbipartite,endpoint,23,3,0
endpoint/s3/n23/e1,31e49f8d04de5a30b934e876c14292da0da35ba5c0939044a518b71366abc125,study/artifacts/evaluation/endpoint/seed-3/n-23/chunk-000000.json.gz,exact,endpoint,23,3,1
endpoint/s3/n23/e55,5c7491c11c60101e8c3a5a7dce81bd4f49b88006eeff1bc6ce67b206d6f461be,study/artifacts/evaluation/endpoint/seed-3/n-23/chunk-000032.json.gz,unbalanced_bipartite,endpoint,23,3,55
endpoint/s3/n24/e0,0cfca21947eb6f2c514526f98069726451ab663aa4f1143802d66d2ae98a4514,study/artifacts/evaluation/endpoint/seed-3/n-24/chunk-000000.json.gz,nonbipartite,endpoint,24,3,0
endpoint/s3/n24/e1,dea32a6942b54a38396a78bf2e06fc6b8edcca02855f3475b7b8cb863a9791d0,study/artifacts/evaluation/endpoint/seed-3/n-24/chunk-000000.json.gz,unbalanced_bipartite,endpoint,24,3,1
endpoint/s3/n24/e9,928a45a39c73cee72d1cad3717ae5dfaa4acb993d31455456e749c4c701c32a9,study/artifacts/evaluation/endpoint/seed-3/n-24/chunk-000000.json.gz,exact,endpoint,24,3,9
endpoint/s3/n25/e0,6e19fb292c586079df86ac21fbd8f27deb97e7284adf88a61fff3d8f518dda7e,study/artifacts/evaluation/endpoint/seed-3/n-25/chunk-000000.json.gz,exact,endpoint,25,3,0
endpoint/s3/n25/e1,9302113075e7783c0d7f8caea9a06a7c45a5c37706633eb22965d1ff11227394,study/artifacts/evaluation/endpoint/seed-3/n-25/chunk-000000.json.gz,nonbipartite,endpoint,25,3,1
endpoint/s3/n25/e65,a424aacf54be5bee00dcad3f5034177a12f9eab5a4a1634afe08ecf78896f8e7,study/artifacts/evaluation/endpoint/seed-3/n-25/chunk-000064.json.gz,unbalanced_bipartite,endpoint,25,3,65
endpoint/s3/n30/e0,48d2c18360b981ac3264fb29431ebbd895d45bbbaa5f5ce1cfc679e8da0a4593,study/artifacts/evaluation/endpoint/seed-3/n-30/chunk-000000.json.gz,nonbipartite,endpoint,30,3,0
endpoint/s3/n30/e1,386c1d5619eebfbce5e649655a09a9947b54c7177873ff532d9ce64649f5cb05,study/artifacts/evaluation/endpoint/seed-3/n-30/chunk-000000.json.gz,exact,endpoint,30,3,1
endpoint/s3/n30/e3,a1fd6430494c1a62c1e8b81fbad746ff38005c42443bcad9b60289e67072eb2d,study/artifacts/evaluation/endpoint/seed-3/n-30/chunk-000000.json.gz,unbalanced_bipartite,endpoint,30,3,3
endpoint/s3/n40/e0,f171cdd4e494857c0c56d2da4aa597e0f722786f5c727098faec366ecd2a9380,study/artifacts/evaluation/endpoint/seed-3/n-40/chunk-000000.json.gz,nonbipartite,endpoint,40,3,0
endpoint/s3/n40/e5,98303cee5ea3b20476da6cf6b549f8957503ed1a5e0faf33fd1cfe37e0f98734,study/artifacts/evaluation/endpoint/seed-3/n-40/chunk-000000.json.gz,unbalanced_bipartite,endpoint,40,3,5
endpoint/s3/n40/e31,5e5456e367652690fd444295d1c969507948cc9727ba3597fbe1e5e12aeb5022,study/artifacts/evaluation/endpoint/seed-3/n-40/chunk-000000.json.gz,exact,endpoint,40,3,31
endpoint/s3/n6/e0,04d4445ebfbeebdb9aef4a24a1d4bd696fe0c83f7f331c18442fb1806495278e,study/artifacts/evaluation/endpoint/seed-3/n-6/chunk-000000.json.gz,exact,endpoint,6,3,0
endpoint/s3/n7/e0,ae79dc62572ad00737afbb56cbde7920ae2b566b357671f191f14697b9920382,study/artifacts/evaluation/endpoint/seed-3/n-7/chunk-000000.json.gz,exact,endpoint,7,3,0
endpoint/s3/n8/e0,4e3aaaa95d2764654a92f21e8e6cc759787266eebec3ee4d92db95a165a9a8ae,study/artifacts/evaluation/endpoint/seed-3/n-8/chunk-000000.json.gz,exact,endpoint,8,3,0
endpoint/s3/n8/e47,c683a3525eaf44a9f5286a2df96a6d37d3aa7ab63767ca2fec04538e22b5c2f3,study/artifacts/evaluation/endpoint/seed-3/n-8/chunk-000032.json.gz,unbalanced_bipartite,endpoint,8,3,47
endpoint/s3/n9/e0,56988dfc1f582eaab0776e6338cad01e6d4ba824bdfb04c0fdb172acdb14713b,study/artifacts/evaluation/endpoint/seed-3/n-9/chunk-000000.json.gz,exact,endpoint,9,3,0
endpoint/s3/n9/e98,c11c2ae7f01720efdc2ff0c053ef45d7615015fc8a2a4778f7fd547d02693bb2,study/artifacts/evaluation/endpoint/seed-3/n-9/chunk-000096.json.gz,nonbipartite,endpoint,9,3,98
endpoint/s4/n10/e0,8786464a9d29d241a079aec48a2da033f85e6fc1eea925f8b6ce24500d4a9807,study/artifacts/evaluation/endpoint/seed-4/n-10/chunk-000000.json.gz,exact,endpoint,10,4,0
endpoint/s4/n10/e1,c7193d141b9b73ddba9d988abfd064bfe692dc093619c47c16a434c3c36dec1f,study/artifacts/evaluation/endpoint/seed-4/n-10/chunk-000000.json.gz,unbalanced_bipartite,endpoint,10,4,1
endpoint/s4/n10/e4,e807c979fbe000c9831397098bfc75e5452cd1510d32466bac521c620e3b7112,study/artifacts/evaluation/endpoint/seed-4/n-10/chunk-000000.json.gz,nonbipartite,endpoint,10,4,4
endpoint/s4/n11/e0,2a390f8734227d61ce18c8d33d8221c47e0908947b30e59c0df49234ab55c7bd,study/artifacts/evaluation/endpoint/seed-4/n-11/chunk-000000.json.gz,exact,endpoint,11,4,0
endpoint/s4/n11/e29,8d81fb9d1b248397902ec8a35db2e199bd70f29d3360661b7bfee05c4d6249d5,study/artifacts/evaluation/endpoint/seed-4/n-11/chunk-000000.json.gz,nonbipartite,endpoint,11,4,29
endpoint/s4/n12/e0,2754dc1c3ac74e397dadc0e5da1d34df9087ae0171549697fc194e2ae1cc31d7,study/artifacts/evaluation/endpoint/seed-4/n-12/chunk-000000.json.gz,exact,endpoint,12,4,0
endpoint/s4/n12/e3,5d85a02a6651a0097ce5a7721fdfcc94ca0443894168c0b18bd2ed8920fefa60,study/artifacts/evaluation/endpoint/seed-4/n-12/chunk-000000.json.gz,unbalanced_bipartite,endpoint,12,4,3
endpoint/s4/n12/e51,603cd65d1093ce02aa55f3d72a5f943c6bf0bf13244d3a33e6380229f2b4d3f4,study/artifacts/evaluation/endpoint/seed-4/n-12/chunk-000032.json.gz,nonbipartite,endpoint,12,4,51
endpoint/s4/n13/e0,5d3c9a4e34eb032886b65f3a0089afe98ace973adbdfb458d89452bbc1bc66c2,study/artifacts/evaluation/endpoint/seed-4/n-13/chunk-000000.json.gz,nonbipartite,endpoint,13,4,0
endpoint/s4/n13/e1,c98ab08c65d932707e1d9069d13b606f02a621109a6d2c6dbe937ad2f6a3a489,study/artifacts/evaluation/endpoint/seed-4/n-13/chunk-000000.json.gz,exact,endpoint,13,4,1
endpoint/s4/n14/e0,6890fd13ca10ad24d8095fd82e1f1ea9e3ad7ee624f1254bb9ef361774c5de7a,study/artifacts/evaluation/endpoint/seed-4/n-14/chunk-000000.json.gz,exact,endpoint,14,4,0
endpoint/s4/n14/e3,0aeaa5ebf0bfc0773598078a0b6e22e342171b8ce67f97327362a3db6a83c7b8,study/artifacts/evaluation/endpoint/seed-4/n-14/chunk-000000.json.gz,unbalanced_bipartite,endpoint,14,4,3
endpoint/s4/n14/e53,9ed1e94a04dc9c542d15a18d588f722c623f6c0f9686f88df7fef96f39c98fe7,study/artifacts/evaluation/endpoint/seed-4/n-14/chunk-000032.json.gz,nonbipartite,endpoint,14,4,53
endpoint/s4/n15/e0,d6ea7a6a038a921ac092731fefe79d5b2e1ac5a79225a842dda39d315cb75885,study/artifacts/evaluation/endpoint/seed-4/n-15/chunk-000000.json.gz,exact,endpoint,15,4,0
endpoint/s4/n15/e9,57482e0f915803a78c63d4de4d6c07196333f8995e4e49bfb7f5c1add88bd9e5,study/artifacts/evaluation/endpoint/seed-4/n-15/chunk-000000.json.gz,nonbipartite,endpoint,15,4,9
endpoint/s4/n15/e43,dfce55c9ba1f2deb350adb4114cc4d5cb4c3a2629f654cc88dac78a2484cf5de,study/artifacts/evaluation/endpoint/seed-4/n-15/chunk-000032.json.gz,unbalanced_bipartite,endpoint,15,4,43
endpoint/s4/n16/e0,c78868e151bb5820cbe0d8820212cac59ea5b11b53094bdd8e2569d50ce35957,study/artifacts/evaluation/endpoint/seed-4/n-16/chunk-000000.json.gz,exact,endpoint,16,4,0
endpoint/s4/n16/e4,49241c91a94fe77dc9f152fadebe118efa5351797f03f128806e725d5c9523db,study/artifacts/evaluation/endpoint/seed-4/n-16/chunk-000000.json.gz,unbalanced_bipartite,endpoint,16,4,4
endpoint/s4/n16/e10,12415a91ef3f7095a56d553bb7ec03f66191eaece34dc60406795030d35e8cf4,study/artifacts/evaluation/endpoint/seed-4/n-16/chunk-000000.json.gz,nonbipartite,endpoint,16,4,10
endpoint/s4/n17/e0,3c1a5543c9f630cd1dd7ac1c0fa89384efca2566d09babd75695fc9f630cff5c,study/artifacts/evaluation/endpoint/seed-4/n-17/chunk-000000.json.gz,exact,endpoint,17,4,0
endpoint/s4/n17/e14,6cdeaae86f9ab889f63cc1294185df5f74c85ce754c8e05a3eca5cd8ffc080c9,study/artifacts/evaluation/endpoint/seed-4/n-17/chunk-000000.json.gz,nonbipartite,endpoint,17,4,14
endpoint/s4/n20/e0,bdcbaa6e1c27f8fc426df543c2a47cee49d240ea0810595b3055d81f720a6a54,study/artifacts/evaluation/endpoint/seed-4/n-20/chunk-000000.json.gz,exact,endpoint,20,4,0
endpoint/s4/n20/e1,989b25969ebae700513bb0e8f0a9691ddab564206e82a07d266ace04a4c3f820,study/artifacts/evaluation/endpoint/seed-4/n-20/chunk-000000.json.gz,unbalanced_bipartite,endpoint,20,4,1
endpoint/s4/n20/e7,31b9a75577a84bcb52e94a258681d6e75f50908a52cdb7884b4ab70e3b173274,study/artifacts/evaluation/endpoint/seed-4/n-20/chunk-000000.json.gz,nonbipartite,endpoint,20,4,7
endpoint/s4/n23/e0,011fae42234067a3eabd5d415101ae38e49005e33a8937cb1271f0992e754410,study/artifacts/evaluation/endpoint/seed-4/n-23/chunk-000000.json.gz,nonbipartite,endpoint,23,4,0
endpoint/s4/n23/e1,f17c0cf7d3c96d3b92fc375d48e3b22b601317e70c05da085892ee338ea8f8bf,study/artifacts/evaluation/endpoint/seed-4/n-23/chunk-000000.json.gz,exact,endpoint,23,4,1
endpoint/s4/n23/e28,2adcb5062787456ae46f90e910a5615bd750494c90dc0155ac6a11ae075bf4c3,study/artifacts/evaluation/endpoint/seed-4/n-23/chunk-000000.json.gz,unbalanced_bipartite,endpoint,23,4,28
endpoint/s4/n24/e0,cfa5b54d7b154d9074d8c8a9bf398ab377b78d8efe6c42aa5c20763858700687,study/artifacts/evaluation/endpoint/seed-4/n-24/chunk-000000.json.gz,nonbipartite,endpoint,24,4,0
endpoint/s4/n24/e2,378d6efd0d4746b0dbb2beb74803436456bbf3cdb2c25386a0fa80885fca28f4,study/artifacts/evaluation/endpoint/seed-4/n-24/chunk-000000.json.gz,exact,endpoint,24,4,2
endpoint/s4/n24/e5,784550999be6cf5c7053823f36ecce15bafbd0a3850380de6bd042f9f74a10cc,study/artifacts/evaluation/endpoint/seed-4/n-24/chunk-000000.json.gz,unbalanced_bipartite,endpoint,24,4,5
endpoint/s4/n25/e0,74c4ce464dc2840b1ebc5ed2ad6a2c4eb05470711f4c3a53c01f5440edf13fa3,study/artifacts/evaluation/endpoint/seed-4/n-25/chunk-000000.json.gz,nonbipartite,endpoint,25,4,0
endpoint/s4/n25/e1,e80a1ad25efaa2aa635287fabe2d5fa3035504ead9ea142e1980b656879a82aa,study/artifacts/evaluation/endpoint/seed-4/n-25/chunk-000000.json.gz,exact,endpoint,25,4,1
endpoint/s4/n25/e10,5fa91d56420e7bbda2711a5f841b6089edee733234153bd41968a8180941c31c,study/artifacts/evaluation/endpoint/seed-4/n-25/chunk-000000.json.gz,unbalanced_bipartite,endpoint,25,4,10
endpoint/s4/n30/e0,f469447389ec943e7fe07406c4be19a3da6d885b24888cb18b88856e78359ca3,study/artifacts/evaluation/endpoint/seed-4/n-30/chunk-000000.json.gz,nonbipartite,endpoint,30,4,0
endpoint/s4/n30/e2,2eae7427435a7b904ade0af83fb9485314979b0f7fc02b6698215dbab607e685,study/artifacts/evaluation/endpoint/seed-4/n-30/chunk-000000.json.gz,unbalanced_bipartite,endpoint,30,4,2
endpoint/s4/n30/e6,bca021719d08c2b0193db0b60fafdc5290d8fc8a7ac80b2d0035ca32b4eaf6e5,study/artifacts/evaluation/endpoint/seed-4/n-30/chunk-000000.json.gz,exact,endpoint,30,4,6
endpoint/s4/n40/e0,2573cb90e993c81545282efc42493d133095c68853eafec212640b0c8e6ceb6e,study/artifacts/evaluation/endpoint/seed-4/n-40/chunk-000000.json.gz,nonbipartite,endpoint,40,4,0
endpoint/s4/n40/e3,ad4a60ea64823ebd0b52e270d0250cec5c6a262cb18b6646e2eae94a4043d9a8,study/artifacts/evaluation/endpoint/seed-4/n-40/chunk-000000.json.gz,unbalanced_bipartite,endpoint,40,4,3
endpoint/s4/n40/e20,c5591cbbd5ac56344665332f61e3f40dca4d46e5c9717daa39d24ca1e816ed85,study/artifacts/evaluation/endpoint/seed-4/n-40/chunk-000000.json.gz,exact,endpoint,40,4,20
endpoint/s4/n6/e0,688b2e0e642beefd197508c296aa64cd59c2e19411fa3f999e1dca65873b1e18,study/artifacts/evaluation/endpoint/seed-4/n-6/chunk-000000.json.gz,exact,endpoint,6,4,0
endpoint/s4/n7/e0,dc91eef2d29f80c06d5186a8e527f9867aba7690c2d3d5107a933f9427be7f90,study/artifacts/evaluation/endpoint/seed-4/n-7/chunk-000000.json.gz,exact,endpoint,7,4,0
endpoint/s4/n8/e0,b882bf4dc9d038643a726959e01011ea11120cea0bf95c2ae97fa85fd4e71776,study/artifacts/evaluation/endpoint/seed-4/n-8/chunk-000000.json.gz,exact,endpoint,8,4,0
endpoint/s4/n8/e18,e061b7af6ecbf5f01a7ef667bf83cdfeb3c990e85ab5364d2c310f07ac35100c,study/artifacts/evaluation/endpoint/seed-4/n-8/chunk-000000.json.gz,unbalanced_bipartite,endpoint,8,4,18
endpoint/s4/n8/e54,3a5f572e78b5d6c569cebe8b74edc6234ed57e0575500957c84add0275f0b96e,study/artifacts/evaluation/endpoint/seed-4/n-8/chunk-000032.json.gz,nonbipartite,endpoint,8,4,54
endpoint/s4/n9/e0,f9873e798fcee5b0ee494ecff1a3125a81c77b180a0fc7879e6fb8eacfab5ef2,study/artifacts/evaluation/endpoint/seed-4/n-9/chunk-000000.json.gz,exact,endpoint,9,4,0
gnn/s0/n10/e0,542cb7fddf570c881213548445ffa5fbdb27cef7dc3fd65c4a6a157bcf203ea7,study/artifacts/evaluation/gnn/seed-0/n-10/chunk-000000.json.gz,exact,gnn,10,0,0
gnn/s0/n10/e14,b64a4a86ee881cfcfac613a0befb6693fe9cc3379be736efdf905766eb5fb007,study/artifacts/evaluation/gnn/seed-0/n-10/chunk-000000.json.gz,nonbipartite,gnn,10,0,14
gnn/s0/n11/e0,64fcb8acd2250697937d8e11cd9be912965c3f07888cce1beca78891fa8c8918,study/artifacts/evaluation/gnn/seed-0/n-11/chunk-000000.json.gz,exact,gnn,11,0,0
gnn/s0/n11/e9,5084283e2fd072e8aeae7a68927f8ec717a1136ff6de413953181f2d90c2b194,study/artifacts/evaluation/gnn/seed-0/n-11/chunk-000000.json.gz,nonbipartite,gnn,11,0,9
gnn/s0/n12/e0,49f05155d5616b07287394365af5b7ee941444214e501f91002cabff7c944744,study/artifacts/evaluation/gnn/seed-0/n-12/chunk-000000.json.gz,exact,gnn,12,0,0
gnn/s0/n12/e21,1c2f19d266bd5f73d62b564d7926a19a2d73fc218d2feeed6de49d75f4bf0303,study/artifacts/evaluation/gnn/seed-0/n-12/chunk-000000.json.gz,nonbipartite,gnn,12,0,21
gnn/s0/n12/e80,b0257279a3ca30797335e7e126dd21072bcad404a72f0ec161701e492e0f7ad5,study/artifacts/evaluation/gnn/seed-0/n-12/chunk-000064.json.gz,unbalanced_bipartite,gnn,12,0,80
gnn/s0/n13/e0,e57a87295bc42ed2a92e46c5b72dffbc091e17ad308787b4e4bd667dd68e78ab,study/artifacts/evaluation/gnn/seed-0/n-13/chunk-000000.json.gz,exact,gnn,13,0,0
gnn/s0/n13/e15,8bdd0c70c56e662e66b559c95af94e163a3b06148803d4e4b20b0cf9897e9b09,study/artifacts/evaluation/gnn/seed-0/n-13/chunk-000000.json.gz,nonbipartite,gnn,13,0,15
gnn/s0/n14/e0,53ba7cbbd921b422e88e133fad0d3e4f84f81a0d5e9c0ab3cdb98918ea929ce2,study/artifacts/evaluation/gnn/seed-0/n-14/chunk-000000.json.gz,exact,gnn,14,0,0
gnn/s0/n14/e1,76004d5c15e588f1abe03c5d5d9dc3be644a31f6da418d3b9a12015fe05a1549,study/artifacts/evaluation/gnn/seed-0/n-14/chunk-000000.json.gz,nonbipartite,gnn,14,0,1
gnn/s0/n14/e90,14ef3ae1d29965cb18df928537545642222e304eae58c3c7f7c14d3cb89af387,study/artifacts/evaluation/gnn/seed-0/n-14/chunk-000064.json.gz,unbalanced_bipartite,gnn,14,0,90
gnn/s0/n15/e0,20dbbee8721140792014be97d158f3969bc9bc8c9eb3a95bb82e7a1246f3a49f,study/artifacts/evaluation/gnn/seed-0/n-15/chunk-000000.json.gz,exact,gnn,15,0,0
gnn/s0/n15/e2,42e1f149302eec7553b440ec0b852a9056e552f44bd23a220e874661d8b3604d,study/artifacts/evaluation/gnn/seed-0/n-15/chunk-000000.json.gz,nonbipartite,gnn,15,0,2
gnn/s0/n16/e0,331069d981f2c3a144e28a5f90650b889844e3295beabbee283f9626f3dd0a78,study/artifacts/evaluation/gnn/seed-0/n-16/chunk-000000.json.gz,nonbipartite,gnn,16,0,0
gnn/s0/n16/e1,a529a7f38c283e0e65ddfc2c9de84a0163b4b3e18e19d5644a051178a39be630,study/artifacts/evaluation/gnn/seed-0/n-16/chunk-000000.json.gz,exact,gnn,16,0,1
gnn/s0/n16/e21,c84fbfc97f04557b02352117e11563e2be873bdfeaba0c81bc06269154cfbaba,study/artifacts/evaluation/gnn/seed-0/n-16/chunk-000000.json.gz,unbalanced_bipartite,gnn,16,0,21
gnn/s0/n17/e0,5fa1e931cfe1df81537908b6ef59fd20f13799082635944c13ba8016b2b8c72a,study/artifacts/evaluation/gnn/seed-0/n-17/chunk-000000.json.gz,exact,gnn,17,0,0
gnn/s0/n17/e2,d5a8bc075f372883d9f446a2274367459b06ffd7c4c41f71995732fd09ce530a,study/artifacts/evaluation/gnn/seed-0/n-17/chunk-000000.json.gz,nonbipartite,gnn,17,0,2
gnn/s0/n20/e0,7db79b0a4b0fab83f9bcd2138508ee13ea5a3a2cb3fa17851110ce8ee1589be8,study/artifacts/evaluation/gnn/seed-0/n-20/chunk-000000.json.gz,nonbipartite,gnn,20,0,0
gnn/s0/n20/e1,f7cbdbb6191b4d516136535b161e75d6331c573f41ac6720507442784bea133a,study/artifacts/evaluation/gnn/seed-0/n-20/chunk-000000.json.gz,exact,gnn,20,0,1
gnn/s0/n20/e42,bfb37160c77d30a88477b1cbf0bd7c9409149878efa2aee6409b7bcc974ff563,study/artifacts/evaluation/gnn/seed-0/n-20/chunk-000032.json.gz,unbalanced_bipartite,gnn,20,0,42
gnn/s0/n23/e0,d9dd4114287865aeff82a2b204cdcdfe66aefb541737250d1614eb413285167b,study/artifacts/evaluation/gnn/seed-0/n-23/chunk-000000.json.gz,nonbipartite,gnn,23,0,0
gnn/s0/n23/e3,bcdc1377d5a95c83ec39f5386418660b540cac6751ebb6cdb9672dffc448be0e,study/artifacts/evaluation/gnn/seed-0/n-23/chunk-000000.json.gz,exact,gnn,23,0,3
gnn/s0/n24/e0,e42747316d4e80152d395bc615ec441baa2979984583058a5f711fbee1c1eaa8,study/artifacts/evaluation/gnn/seed-0/n-24/chunk-000000.json.gz,exact,gnn,24,0,0
gnn/s0/n24/e1,adbfe35191e4e9f2c439ac1b90c6fa3eb8dd964f8ccf62474a77dadd4d8e1c3f,study/artifacts/evaluation/gnn/seed-0/n-24/chunk-000000.json.gz,nonbipartite,gnn,24,0,1
gnn/s0/n24/e17,cccd802672e35c72f5e2feadc95046ec54c748acbfebab09b552cebfc83c1db2,study/artifacts/evaluation/gnn/seed-0/n-24/chunk-000000.json.gz,unbalanced_bipartite,gnn,24,0,17
gnn/s0/n25/e0,ce4ce3004ecb50816ea424c86028bd9532e346fe76767758803d5a2c3b54c831,study/artifacts/evaluation/gnn/seed-0/n-25/chunk-000000.json.gz,exact,gnn,25,0,0
gnn/s0/n25/e1,6b277091239b905b492bdfef4b392a7960c2b156c9bb80230f194084e1e5731b,study/artifacts/evaluation/gnn/seed-0/n-25/chunk-000000.json.gz,nonbipartite,gnn,25,0,1
gnn/s0/n30/e0,37e33603ce64b9a1756c97c93a76dca3e93d6ccd37e1312a6f1e079ca1999676,study/artifacts/evaluation/gnn/seed-0/n-30/chunk-000000.json.gz,nonbipartite,gnn,30,0,0
gnn/s0/n30/e4,92199340ace4c1a92280cc1d5cac43cac63952d037f239bedb276acbe763ee48,study/artifacts/evaluation/gnn/seed-0/n-30/chunk-000000.json.gz,unbalanced_bipartite,gnn,30,0,4
gnn/s0/n30/e24,33406061a49923b5d1663c99a769483522e04168f751742b9fc7c39f3251ce06,study/artifacts/evaluation/gnn/seed-0/n-30/chunk-000000.json.gz,exact,gnn,30,0,24
gnn/s0/n40/e0,7955299018662bd40ed6b8ebfce79677e01d60947d7c33ba62d13e9487fc75bc,study/artifacts/evaluation/gnn/seed-0/n-40/chunk-000000.json.gz,nonbipartite,gnn,40,0,0
gnn/s0/n40/e32,3c54c0d0b7ac68e6e74b36ce0d5eaca23aeabfc951e178bf3178429a6d1fda97,study/artifacts/evaluation/gnn/seed-0/n-40/chunk-000032.json.gz,exact,gnn,40,0,32
gnn/s0/n6/e0,688b2e0e642beefd197508c296aa64cd59c2e19411fa3f999e1dca65873b1e18,study/artifacts/evaluation/gnn/seed-0/n-6/chunk-000000.json.gz,exact,gnn,6,0,0
gnn/s0/n7/e0,6a5c16b53616cb8c3ae9f531cd13b45936cb94db09f362f5cad264efa4bec65d,study/artifacts/evaluation/gnn/seed-0/n-7/chunk-000000.json.gz,exact,gnn,7,0,0
gnn/s0/n7/e73,ad5cae623f43fbd6cd16a0efe87cffbd564d24b086da5142339487333e516c88,study/artifacts/evaluation/gnn/seed-0/n-7/chunk-000064.json.gz,nonbipartite,gnn,7,0,73
gnn/s0/n8/e0,9b9ed460656cbde4927d72319d8acdb854561b9254cca05e780e7e37d4d089c4,study/artifacts/evaluation/gnn/seed-0/n-8/chunk-000000.json.gz,exact,gnn,8,0,0
gnn/s0/n9/e0,196dc7ba0929df06b92ffdc1608dfa0d5f66e053d9177f13c2745ac52f4ed0ce,study/artifacts/evaluation/gnn/seed-0/n-9/chunk-000000.json.gz,exact,gnn,9,0,0
gnn/s0/n9/e79,02a328bf447a31b6de65b65d6ad55740652d753b8430dfe30b4edb4a1fb8ef1a,study/artifacts/evaluation/gnn/seed-0/n-9/chunk-000064.json.gz,nonbipartite,gnn,9,0,79
gnn/s1/n10/e0,0e15a4763aac11751edd762ef59e1a499892dd1806967bf9d3a9f62b3dca6420,study/artifacts/evaluation/gnn/seed-1/n-10/chunk-000000.json.gz,exact,gnn,10,1,0
gnn/s1/n10/e60,56581eb09328d13e4964970b111372ea5cebc0153121ce1cee30dc37b064fa27,study/artifacts/evaluation/gnn/seed-1/n-10/chunk-000032.json.gz,nonbipartite,gnn,10,1,60
gnn/s1/n11/e0,66fbd7efe2696996dba451cf5d9430f1235774776af3d4c2024b582f2a7ab76d,study/artifacts/evaluation/gnn/seed-1/n-11/chunk-000000.json.gz,exact,gnn,11,1,0
gnn/s1/n12/e0,410bb07ca6d09ee5413fe9e0b3799f2a06e7f6ab65a602410eab5d1ac2e3e86a,study/artifacts/evaluation/gnn/seed-1/n-12/chunk-000000.json.gz,exact,gnn,12,1,0
gnn/s1/n12/e20,dbd3eca01b4c911c760ca48f44e728a25fcfda958e8cbb56441afb7c15aa68c8,study/artifacts/evaluation/gnn/seed-1/n-12/chunk-000000.json.gz,nonbipartite,gnn,12,1,20
gnn/s1/n13/e0,7be788bb036442075fe14695f3e4fae021b5aa0c8d4c80f17c8cc8b6fe10d6f8,study/artifacts/evaluation/gnn/seed-1/n-13/chunk-000000.json.gz,exact,gnn,13,1,0
gnn/s1/n13/e47,c575596025de8c3c2c45282a15b123121b5c331dfed8863ffe15aac4ff0d0626,study/artifacts/evaluation/gnn/seed-1/n-13/chunk-000032.json.gz,nonbipartite,gnn,13,1,47
gnn/s1/n14/e0,d6f205c3165f2f7d3374e663d207f51c7019ee9e9431fe190b0a0a22ab81ad61,study/artifacts/evaluation/gnn/seed-1/n-14/chunk-000000.json.gz,exact,gnn,14,1,0
gnn/s1/n14/e17,6031372ba195b72b40cb924facdbac2343b10c0ad0c56ccda0fe0f7e29a2ba99,study/artifacts/evaluation/gnn/seed-1/n-14/chunk-000000.json.gz,nonbipartite,gnn,14,1,17
gnn/s1/n15/e0,a2a78bfab63a25381e1892654a00c6c270cdfff4750b27810c9ace48be16f101,study/artifacts/evaluation/gnn/seed-1/n-15/chunk-000000.json.gz,exact,gnn,15,1,0
gnn/s1/n15/e40,dc33e88bf6b4b9240ad1f1591cc8003a36dbcd1f1c8586757064c935f673d5df,study/artifacts/evaluation/gnn/seed-1/n-15/chunk-000032.json.gz,nonbipartite,gnn,15,1,40
gnn/s1/n16/e0,c6a8f6b3415562c62104fa9c33c1f03c68cba49a13ff7e745ea9382a31ce57f3,study/artifacts/evaluation/gnn/seed-1/n-16/chunk-000000.json.gz,exact,gnn,16,1,0
gnn/s1/n16/e13,abe26c10dc9917bf8dc23a9bce1cb7b2b50d7e904f1e6855a07ff3aa058bfe3b,study/artifacts/evaluation/gnn/seed-1/n-16/chunk-000000.json.gz,nonbipartite,gnn,16,1,13
